CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,PCA1,PCA2,Churn,Churn_Probability,Churn_Risk,Retention_Action
15795.0,150,1,610.01,2,2,3,223,Others,1,-0.6072237135577895,0.39906856343225,1,1.0,High Risk,No immediate action
15796.0,1,8,2711.56,5,5,5,555,Champions,0,0.7215527028036962,-0.7350256210042018,0,,Low Risk,No immediate action
15797.0,113,4,2207.4,2,4,5,245,At Risk,0,-0.0909662979263038,0.1874423098325158,1,0.986116810123969,High Risk,Discount coupon
15799.0,76,3,884.14,2,4,3,243,At Risk,0,-0.1309166538219764,-0.2241040811287546,0,0.0024895517245003,Low Risk,No immediate action
15800.0,107,2,699.08,2,3,3,233,At Risk,0,-0.3496120941200671,0.0310153299461826,1,0.9964941105845416,High Risk,Discount coupon
15801.0,46,3,1063.95,3,4,4,344,Loyal Customers,0,-0.0041127159239238,-0.4875723828283428,0,0.0024895517245003,Low Risk,No immediate action
15802.0,143,1,451.42,2,2,2,222,Others,1,-0.5917357326971269,0.3285795707530207,1,,Low Risk,No immediate action
15803.0,51,1,415.8200000000001,3,2,2,322,Others,0,-0.2441412838156053,-0.5057720079390065,0,,Low Risk,No immediate action
15804.0,1,13,4206.39,5,5,5,555,Champions,0,1.2652334707054784,-0.5820210367392522,0,0.0013930716538535,Low Risk,No immediate action
15805.0,23,17,5528.4800000000005,4,5,5,455,Champions,3,1.625333624529382,-0.2548081802266047,0,0.0,Low Risk,No immediate action
15806.0,46,3,784.58,3,4,3,343,Loyal Customers,0,-0.0237541602703908,-0.5001280136195326,0,0.0024895517245003,Low Risk,No immediate action
15807.0,50,3,903.9,3,4,3,343,Loyal Customers,0,-0.0305868478541148,-0.4585588633106646,0,,Low Risk,No immediate action
15808.0,306,4,3734.97,1,4,5,145,At Risk,1,-0.7180120024471521,2.003063440659956,1,,Low Risk,No immediate action
15809.0,36,5,515.77,3,4,3,343,Loyal Customers,0,0.1708348663608021,-0.5683963509508035,0,,Low Risk,No immediate action
15810.0,79,4,1391.98,2,4,4,244,At Risk,0,-0.0189115800133926,-0.1569608670795132,0,,Low Risk,No immediate action
15811.0,22,6,2218.62,4,5,5,455,Champions,0,0.4315484591751298,-0.6014242260854437,0,,Low Risk,No immediate action
15812.0,107,5,1801.14,2,4,4,244,At Risk,0,-0.0089794718548188,0.1320386064183932,1,0.991116810123969,High Risk,Discount coupon
15813.0,208,2,1303.91,1,3,4,134,At Risk,1,-0.6914347960046053,0.9724144511115692,1,,Low Risk,No immediate action
15814.0,17,4,1945.33,4,4,4,444,Champions,0,0.2559275287285686,-0.6932940251363645,0,,Low Risk,No immediate action
15815.0,64,5,2100.6,3,4,5,345,Loyal Customers,0,0.1757068810932836,-0.2437237306362122,0,0.0011168101239688,Low Risk,No immediate action
15819.0,49,4,1905.45,3,4,4,344,Loyal Customers,0,0.131350726072519,-0.4054336010023594,0,,Low Risk,No immediate action
15820.0,320,1,206.98,1,2,1,121,Lost Customers,1,-1.2824782390135916,1.9197354907796185,1,,Low Risk,Re-engagement campaign
15821.0,44,2,570.96,3,3,3,333,Loyal Customers,0,-0.1188791485715967,-0.5449965503400351,0,0.0014941105845417,Low Risk,No immediate action
15822.0,3,2,885.47,5,3,3,533,Loyal Customers,0,0.0592545008026489,-0.9019792042815672,0,0.0014941105845417,Low Risk,No immediate action
15823.0,372,1,15.0,1,2,1,121,Lost Customers,1,-1.4938567348848206,2.3817930972724253,1,1.0,High Risk,Re-engagement campaign
15825.0,172,1,532.94,2,2,3,223,Others,1,-0.6963611442019247,0.5947410896223685,1,,Low Risk,No immediate action
15826.0,56,3,1654.31,3,4,4,344,Loyal Customers,0,-0.0006608048018752,-0.3705235539156244,0,,Low Risk,No immediate action
15827.0,73,14,1836.09,2,5,4,254,At Risk,0,0.9123144328219897,-0.0196653737623745,0,0.0021959168643469,Low Risk,No immediate action
15829.0,99,2,636.14,2,3,3,233,At Risk,0,-0.3235939188249236,-0.0442265453932056,1,,Low Risk,No immediate action
15830.0,38,1,576.0,3,2,3,323,Others,0,-0.1834093582978521,-0.6162445173035204,0,0.002637024729744,Low Risk,No immediate action
15831.0,58,3,801.76,3,4,3,343,Loyal Customers,0,-0.0682111713853423,-0.3907361222054804,0,,Low Risk,No immediate action
15832.0,254,1,836.79,1,2,3,123,Lost Customers,1,-0.9870418939741884,1.3506320562954868,1,1.0,High Risk,Re-engagement campaign
15834.0,70,4,2233.75,3,4,5,345,Loyal Customers,0,0.0745187275153963,-0.2005943169646599,0,,Low Risk,No immediate action
15835.0,44,4,954.09,3,4,4,344,Loyal Customers,0,0.0834912452537192,-0.4934484897851064,0,,Low Risk,No immediate action
15836.0,50,1,137.37,3,2,1,321,Others,0,-0.2599126404782835,-0.5273379395270537,0,,Low Risk,No immediate action
15837.0,65,1,391.98,3,2,2,322,Others,0,-0.2990930673897858,-0.3801203683313857,0,0.002637024729744,Low Risk,No immediate action
15838.0,11,19,33643.08,5,5,5,555,Champions,3,3.8230632905019455,0.9344461181119345,0,0.0,Low Risk,No immediate action
15839.0,33,3,1048.49,4,4,4,444,Champions,0,0.044270627838403,-0.6059386209116332,0,,Low Risk,No immediate action
15840.0,59,2,355.56,3,3,2,332,Loyal Customers,0,-0.1911041946522401,-0.418902478547192,0,0.0025624388760056,Low Risk,No immediate action
15841.0,73,4,1224.06,2,4,4,244,At Risk,0,-0.0078849620162226,-0.2188175267284811,0,,Low Risk,No immediate action
15843.0,304,1,118.95,1,2,1,121,Lost Customers,1,-1.227780798583616,1.770952819763821,1,,Low Risk,Re-engagement campaign
15844.0,46,1,130.73999999999998,3,2,1,321,Others,0,-0.2451571467113495,-0.5638425015341744,0,,Low Risk,No immediate action
15845.0,18,8,3711.77,4,5,5,455,Champions,0,0.7271817700035269,-0.5361955067802808,0,,Low Risk,No immediate action
15847.0,38,2,389.27,3,3,2,332,Loyal Customers,0,-0.1088206470101601,-0.607472070410647,0,,Low Risk,No immediate action
15850.0,19,2,238.85,4,3,1,431,Loyal Customers,0,-0.0470933927508974,-0.7862136580849978,0,,Low Risk,No immediate action
15852.0,187,2,160.71,1,3,1,131,At Risk,1,-0.691895323480829,0.7309513938278496,1,1.0,High Risk,Discount coupon
15853.0,52,1,110.8,3,2,1,321,Others,0,-0.2693914882827304,-0.5104287699033648,0,,Low Risk,No immediate action
15854.0,4,12,2974.65,5,5,5,555,Champions,0,1.0795012996175315,-0.6273883537561236,0,,Low Risk,No immediate action
15855.0,137,5,712.24,2,4,3,243,At Risk,0,-0.199698077186489,0.3546499857714059,1,,Low Risk,No immediate action
15856.0,4,27,16387.57,5,5,5,555,Champions,3,3.3382676286166704,0.2328927886116338,0,0.0,Low Risk,No immediate action
15857.0,19,1,297.0,4,2,2,422,Potential Loyalists,0,-0.1307220758110371,-0.8007648321394533,0,,Low Risk,Personalized email campaign
15858.0,16,5,1438.85,4,4,4,444,Champions,0,0.311841237108427,-0.7079436416698751,0,,Low Risk,No immediate action
15860.0,41,8,977.21,3,5,4,354,Loyal Customers,0,0.4474008980317112,-0.4509060008046925,0,,Low Risk,No immediate action
15861.0,12,8,3165.36,5,5,5,555,Champions,0,0.7115981926658569,-0.6150625136324468,0,0.0020582948931987,Low Risk,No immediate action
15862.0,8,4,832.88,5,4,3,543,Loyal Customers,0,0.2119640453322303,-0.8247553191162926,0,,Low Risk,No immediate action
15863.0,26,2,68.84,4,3,1,431,Loyal Customers,0,-0.0856839924047341,-0.7304928233253196,0,,Low Risk,No immediate action
15864.0,22,6,1936.32,4,5,4,454,Champions,0,0.411701017649527,-0.6141115388690385,0,0.0011168101239688,Low Risk,No immediate action
15865.0,41,3,895.13,3,4,3,343,Loyal Customers,0,0.0030452205135469,-0.5404178428272628,0,,Low Risk,No immediate action
15866.0,101,1,230.53,2,2,1,221,Others,0,-0.4474386192275134,-0.0615170311412229,1,,Low Risk,No immediate action
15867.0,5,15,3812.64,5,5,5,555,Champions,3,1.397762756489241,-0.529181437340768,0,,Low Risk,No immediate action
15869.0,277,2,149.64,1,3,1,131,At Risk,1,-1.035160150974252,1.5451022025126582,1,,Low Risk,No immediate action
15870.0,33,1,354.09000000000003,4,2,2,422,Potential Loyalists,0,-0.1799839782563935,-0.6714759830965639,0,,Low Risk,Personalized email campaign
15872.0,15,2,360.93,4,3,2,432,Loyal Customers,0,-0.0232887874049328,-0.8169336503847981,0,,Low Risk,No immediate action
15874.0,64,7,4405.88,3,5,5,355,Loyal Customers,0,0.5132163458659513,-0.1057891370774333,0,,Low Risk,No immediate action
15877.0,2,2,493.28,5,3,3,533,Loyal Customers,0,0.0354865164420534,-0.928656913963862,0,,Low Risk,No immediate action
15880.0,369,1,343.28,1,2,2,122,Lost Customers,1,-1.4593603961500878,2.369391929410071,1,,Low Risk,Re-engagement campaign
15881.0,312,5,501.39,1,4,3,143,At Risk,1,-0.8804681861430347,1.9292122336441728,1,,Low Risk,No immediate action
15882.0,199,4,516.36,1,4,3,143,At Risk,1,-0.5371218158626834,0.8898842066224932,1,,Low Risk,No immediate action
15883.0,2,2,396.48,5,3,2,532,Loyal Customers,0,0.0286808758480812,-0.9330073634057748,0,,Low Risk,No immediate action
15885.0,93,3,379.35,2,4,2,242,At Risk,0,-0.2310984243693372,-0.092912669488292,1,,Low Risk,No immediate action
15886.0,60,1,181.09,3,2,1,321,Others,0,-0.2948929129749225,-0.434856566016476,0,,Low Risk,No immediate action
15888.0,81,1,168.31,2,2,1,221,Others,0,-0.3757049517571695,-0.2453463242891858,0,,Low Risk,No immediate action
15889.0,157,2,446.87,2,3,2,232,At Risk,1,-0.5576143207359898,0.4722627439686272,1,,Low Risk,No immediate action
15891.0,227,1,524.52,1,2,3,123,Lost Customers,1,-0.906250451105214,1.0922033148282393,1,,Low Risk,Re-engagement campaign
15894.0,253,2,263.55,1,3,2,132,At Risk,1,-0.9358218278056274,1.332982067812161,1,1.0,High Risk,Discount coupon
15895.0,150,1,179.17,2,2,1,221,Others,1,-0.6375144386973244,0.3797054680029761,1,,Low Risk,No immediate action
15897.0,194,2,222.05,1,3,1,131,At Risk,1,-0.7142205827274811,0.7970697128683801,1,,Low Risk,No immediate action
15898.0,1,5,1388.88,5,4,4,544,Champions,0,0.365409125705368,-0.8459641470205737,0,,Low Risk,No immediate action
15899.0,369,1,56.25,1,2,1,121,Lost Customers,1,-1.4795403860228962,2.356492037846928,1,,Low Risk,Re-engagement campaign
15900.0,24,1,351.11,4,2,2,422,Potential Loyalists,0,-0.1459448369647739,-0.7530747446145187,0,0.002637024729744,Low Risk,Personalized email campaign
15901.0,17,3,363.88,4,4,2,442,Loyal Customers,0,0.0570247927978007,-0.7815331837461943,0,0.0024895517245003,Low Risk,No immediate action
15903.0,10,7,5126.76,5,5,5,555,Champions,0,0.7693906052396653,-0.5621798670352924,0,,Low Risk,No immediate action
15904.0,8,1,164.68,5,2,1,521,Potential Loyalists,0,-0.0981655270559438,-0.9062797733274672,0,,Low Risk,Personalized email campaign
15906.0,20,7,1567.69,4,5,4,454,Champions,0,0.4811118422930566,-0.6316174578307998,0,,Low Risk,No immediate action
15907.0,4,3,967.45,5,4,4,544,Champions,0,0.1489297863213529,-0.8720785673044095,0,,Low Risk,No immediate action
15909.0,174,1,191.94,2,2,1,221,Others,1,-0.7279463718820192,0.5975189388119597,1,1.0,High Risk,No immediate action
15910.0,1,8,1232.18,5,5,4,554,Champions,0,0.6175431100153639,-0.801512892650658,0,,Low Risk,No immediate action
15912.0,178,2,264.62,2,3,2,232,At Risk,1,-0.650341151992002,0.6541565531864034,1,,Low Risk,No immediate action
15916.0,16,8,1528.09,4,5,4,454,Champions,0,0.581266329349017,-0.6524391896166533,0,,Low Risk,No immediate action
15917.0,248,1,123.1,1,2,1,121,Lost Customers,1,-1.0143862931978056,1.264247041358164,1,,Low Risk,Re-engagement campaign
15918.0,191,2,334.23,1,3,2,132,At Risk,1,-0.6949174147815647,0.7749564362829126,1,,Low Risk,No immediate action
15919.0,20,2,639.89,4,3,3,433,Loyal Customers,0,-0.0227031984806258,-0.7591382058659165,0,,Low Risk,No immediate action
15920.0,154,4,167.5,2,4,1,241,At Risk,1,-0.3904055694537899,0.466881348458119,1,,Low Risk,No immediate action
15921.0,173,1,336.03000000000003,2,2,2,222,Others,1,-0.7140105449023729,0.5949430785791382,1,,Low Risk,No immediate action
15922.0,373,1,369.5,1,2,2,122,Lost Customers,1,-1.4727385913711966,2.4067769181172647,1,,Low Risk,Re-engagement campaign
15923.0,373,1,127.08,1,2,1,121,Lost Customers,1,-1.48978222146201,2.395881918595483,1,1.0,High Risk,Re-engagement campaign
15925.0,194,1,207.15,1,2,1,121,Lost Customers,1,-0.8029851340251175,0.7792354775357043,1,,Low Risk,Re-engagement campaign
15930.0,67,1,426.63,3,2,2,322,Others,0,-0.3042677693557722,-0.3604598090916442,0,,Low Risk,No immediate action
15932.0,4,8,2495.87,5,5,5,555,Champions,0,0.6949721396317252,-0.7175643591060523,0,,Low Risk,No immediate action
15933.0,21,3,1107.46,4,4,4,444,Champions,0,0.094081456424749,-0.711908128802941,0,,Low Risk,No immediate action
15935.0,239,2,416.86,1,3,2,132,At Risk,1,-0.8717674999370093,1.2131491543330988,1,,Low Risk,No immediate action
15937.0,64,1,145.35000000000002,3,2,1,321,Others,0,-0.312627280625809,-0.4002562244933826,0,,Low Risk,No immediate action
15938.0,112,5,404.58,2,4,2,242,At Risk,0,-0.1261933346661758,0.1145317260518023,1,,Low Risk,No immediate action
15939.0,90,15,6115.01,2,5,5,255,At Risk,3,1.2361741445737169,0.343683277374898,0,,Low Risk,No immediate action
15940.0,311,1,35.8,1,2,1,121,Lost Customers,1,-1.2602646013160437,1.8305773739297444,1,1.0,High Risk,Re-engagement campaign
15942.0,134,1,337.44,2,2,2,222,Others,0,-0.5655005801031407,0.2419921740279136,1,0.992637024729744,High Risk,No immediate action
15944.0,277,1,325.1,1,2,2,122,Lost Customers,1,-1.1105412131864696,1.5358232518469503,1,,Low Risk,Re-engagement campaign
15945.0,365,1,181.0,1,2,1,121,Lost Customers,1,-1.4555480631109616,2.3258920424480563,1,,Low Risk,Re-engagement campaign
15947.0,83,1,1708.24,2,2,4,224,Others,0,-0.2750491302387091,-0.1580344785213192,0,,Low Risk,No immediate action
15948.0,8,2,955.24,5,3,4,534,Loyal Customers,0,0.0451327348111188,-0.8535853147084889,0,,Low Risk,No immediate action
15949.0,17,2,364.72,4,3,2,432,Loyal Customers,0,-0.0306331388412702,-0.798660021617964,0,,Low Risk,No immediate action
15950.0,32,4,1765.51,4,4,4,444,Champions,0,0.1862039774034368,-0.5656008935176612,0,,Low Risk,No immediate action
15951.0,9,2,708.22,5,3,3,533,Loyal Customers,0,0.0239602902040183,-0.8556354024204614,0,0.0014941105845417,Low Risk,No immediate action
15952.0,34,4,806.57,3,4,3,343,Loyal Customers,0,0.1111737337250038,-0.5905949113542641,0,,Low Risk,No immediate action
15953.0,15,8,1659.38,4,5,4,454,Champions,0,0.5943022369112787,-0.6555903158913808,0,,Low Risk,No immediate action
15955.0,24,14,4416.26,4,5,5,455,Champions,0,1.2801812852509202,-0.3472364260759588,0,,Low Risk,No immediate action
15957.0,32,1,428.89,4,2,2,422,Potential Loyalists,0,-0.1709196681853869,-0.6771659202077961,0,,Low Risk,Personalized email campaign
15958.0,74,1,104.35,2,2,1,221,Others,0,-0.3535638947662634,-0.3115823930976691,0,,Low Risk,No immediate action
15963.0,20,2,470.76,4,3,2,432,Loyal Customers,0,-0.0345940868448666,-0.7667393578711925,0,0.0014941105845417,Low Risk,No immediate action
15965.0,17,4,845.64,4,4,3,443,Loyal Customers,0,0.1786124987204563,-0.7427170183881939,0,0.0036937036462619,Low Risk,No immediate action
15967.0,23,2,418.83,4,3,2,432,Loyal Customers,0,-0.0496613059706715,-0.7419182860494103,0,0.0014941105845417,Low Risk,No immediate action
15969.0,3,3,666.1,5,4,3,543,Loyal Customers,0,0.1315484175760098,-0.8946736857955538,0,,Low Risk,No immediate action
15970.0,304,1,314.1,1,2,2,122,Lost Customers,1,-1.2140605427787226,1.7797233797699086,1,1.0,High Risk,Re-engagement campaign
15971.0,18,12,4199.85,4,5,5,455,Champions,0,1.1123647776910268,-0.44560153469678,0,,Low Risk,No immediate action
15973.0,367,1,307.82000000000005,1,2,2,122,Lost Customers,1,-1.454242642209733,2.3496949666161147,1,,Low Risk,Re-engagement campaign
15974.0,39,7,3442.15,3,5,5,355,Loyal Customers,0,0.5405952968109821,-0.3753929274308771,0,,Low Risk,No immediate action
15975.0,84,1,371.01,2,2,2,222,Others,0,-0.3728701020354213,-0.2090815030728348,0,,Low Risk,No immediate action
15976.0,165,2,430.94,2,3,2,232,At Risk,1,-0.589177546378722,0.5439599917513661,1,,Low Risk,No immediate action
15977.0,17,2,1054.73,4,3,4,434,Loyal Customers,0,0.0178788453141713,-0.7676491371198829,0,,Low Risk,No immediate action
15978.0,77,1,1098.78,2,2,4,224,Others,0,-0.295065513769044,-0.2397351200564667,0,,Low Risk,No immediate action
15980.0,89,3,2398.86,2,4,5,245,At Risk,0,-0.0738927174508453,-0.0383571113276729,0,,Low Risk,No immediate action
15981.0,25,8,3408.48,4,5,5,455,Champions,0,0.6792207594161714,-0.4864646296819472,0,,Low Risk,No immediate action
15983.0,22,4,1475.02,4,4,4,444,Champions,0,0.2038347878197605,-0.6691727671189498,0,0.0026329580880727,Low Risk,No immediate action
15984.0,3,10,2837.67,5,5,5,555,Champions,0,0.8982421840014155,-0.6769254267128654,0,,Low Risk,No immediate action
15985.0,123,2,1142.42,2,3,4,234,At Risk,0,-0.3793290370351224,0.1957665773174141,1,0.9964941105845416,High Risk,Discount coupon
15986.0,30,1,168.12,4,2,1,421,Potential Loyalists,0,-0.181642605177138,-0.7069889136190801,0,,Low Risk,Personalized email campaign
15987.0,12,7,1451.28,5,5,4,554,Champions,0,0.5033707448344843,-0.7092624171749307,0,,Low Risk,No immediate action
15988.0,19,1,158.03,4,2,1,421,Potential Loyalists,0,-0.1404925290480652,-0.8070105135334886,0,,Low Risk,Personalized email campaign
15990.0,44,2,792.11,3,3,3,333,Loyal Customers,0,-0.1033309314501406,-0.5350574811863262,0,0.0014941105845417,Low Risk,No immediate action
15992.0,4,1,41.99,5,2,1,521,Potential Loyalists,0,-0.0915697713813281,-0.9480003803989308,0,,Low Risk,Personalized email campaign
15993.0,9,7,2797.57,5,5,5,555,Champions,0,0.6094395027951429,-0.6759115082153672,0,,Low Risk,No immediate action
15994.0,55,1,427.07,3,2,2,322,Others,0,-0.2585719629178271,-0.4690598108448854,0,,Low Risk,No immediate action
15996.0,88,6,1060.68,2,5,4,254,At Risk,0,0.098981298362023,-0.0560563583756653,0,,Low Risk,No immediate action
15998.0,37,5,3089.97,3,4,5,345,Loyal Customers,0,0.3480116919657493,-0.4436533087607799,0,,Low Risk,No immediate action
16000.0,3,3,12393.7,5,4,5,545,Champions,0,0.9560714612729956,-0.3676041519631509,0,,Low Risk,No immediate action
16003.0,30,5,2735.37,4,4,5,445,Champions,0,0.349718953685663,-0.5229515121332875,0,,Low Risk,No immediate action
16005.0,12,4,615.39,5,4,3,543,Loyal Customers,0,0.1814515250165251,-0.7983233059616668,0,0.0081135862885156,Low Risk,No immediate action
16006.0,211,1,101.4,1,2,1,121,Lost Customers,1,-0.8751119167355087,0.9283608080325808,1,,Low Risk,Re-engagement campaign
16007.0,48,4,1701.94,3,4,4,344,Loyal Customers,0,0.1208481163738107,-0.4236315296856861,0,0.003652675695217,Low Risk,No immediate action
16008.0,24,3,478.78,4,4,2,442,Loyal Customers,0,0.0384651338632678,-0.7130077358615637,0,,Low Risk,No immediate action
16009.0,22,4,992.71,4,4,4,444,Champions,0,0.1699254023354761,-0.6908490612339185,0,,Low Risk,No immediate action
16010.0,246,3,407.5,1,4,2,142,At Risk,1,-0.8113464189897857,1.2932546170510602,1,,Low Risk,No immediate action
16011.0,8,16,3362.71,5,5,5,555,Champions,3,1.442430656829966,-0.5050829543037251,0,0.0,Low Risk,No immediate action
16012.0,35,3,1415.29,3,4,4,344,Loyal Customers,0,0.0624481316915061,-0.5713503573110308,0,,Low Risk,No immediate action
16013.0,4,47,37130.6,5,5,5,555,Champions,3,6.550971114414223,1.5084315175109209,0,0.0,Low Risk,No immediate action
16014.0,38,3,662.38,3,4,3,343,Loyal Customers,0,-0.0019023306529208,-0.5780331909623069,0,,Low Risk,No immediate action
16015.0,4,3,705.39,5,4,3,543,Loyal Customers,0,0.1305053423744897,-0.8838562406592407,0,,Low Risk,No immediate action
16016.0,3,8,1508.76,5,5,4,554,Champions,0,0.6293775880999941,-0.7709793557923013,0,,Low Risk,No immediate action
16017.0,47,1,211.88,3,2,1,321,Others,0,-0.2432579072552483,-0.5511442060967864,0,,Low Risk,No immediate action
16018.0,39,2,408.9,3,3,2,332,Loyal Customers,0,-0.1112459421918196,-0.5975381979605737,0,,Low Risk,No immediate action
16019.0,47,9,3786.24,3,5,5,355,Loyal Customers,0,0.7097776886079595,-0.2531862439548068,0,,Low Risk,No immediate action
16020.0,17,3,851.01,4,4,3,443,Loyal Customers,0,0.091273054187694,-0.7596402660123205,0,0.0024895517245003,Low Risk,No immediate action
16022.0,260,1,628.28,1,2,3,123,Lost Customers,1,-1.0245338765249634,1.3955709506198757,1,,Low Risk,Re-engagement campaign
16023.0,46,3,719.81,3,4,3,343,Loyal Customers,0,-0.0283078931347666,-0.5030389496768952,0,,Low Risk,No immediate action
16024.0,12,1,251.24,5,2,2,522,Potential Loyalists,0,-0.1073014458985369,-0.8661829445446018,0,0.002637024729744,Low Risk,Personalized email campaign
16025.0,30,1,439.66,4,2,2,422,Potential Loyalists,0,-0.1625516584117743,-0.6947851838519623,0,,Low Risk,Personalized email campaign
16026.0,43,1,236.09,3,2,1,321,Others,0,-0.2263341701420529,-0.5862627364841901,0,,Low Risk,No immediate action
16027.0,92,6,934.62,2,5,3,253,At Risk,0,0.0748968743222153,-0.0255152378607699,1,,Low Risk,No immediate action
16029.0,39,63,81024.84,3,5,5,355,Loyal Customers,2,10.907291139953305,4.0725965177099415,0,0.0,Low Risk,No immediate action
16030.0,310,1,331.24,1,2,2,122,Lost Customers,1,-1.2356879302878674,1.8348035852158644,1,,Low Risk,Re-engagement campaign
16031.0,92,2,548.94,2,3,3,233,At Risk,0,-0.3030867780262066,-0.1115070816090242,1,0.9964941105845416,High Risk,Discount coupon
16033.0,6,20,8816.4,5,5,5,555,Champions,3,2.1843376685125366,-0.2094245587490264,0,,Low Risk,No immediate action
16034.0,196,3,437.7000000000001,1,4,2,142,At Risk,1,-0.6189528728311745,0.8420294831877161,1,,Low Risk,No immediate action
16036.0,87,2,758.9200000000001,2,3,3,233,At Risk,0,-0.2692968513305058,-0.1473282621802938,0,,Low Risk,No immediate action
16037.0,270,3,855.02,1,4,3,143,At Risk,1,-0.8712127297754163,1.530606909088056,1,1.0,High Risk,Discount coupon
16038.0,8,3,471.78,5,4,2,542,Loyal Customers,0,0.0988594860425156,-0.8581487031761401,0,0.0024895517245003,Low Risk,No immediate action
16040.0,65,3,1313.55,3,4,4,344,Loyal Customers,0,-0.0588670008225443,-0.3043733821824123,0,,Low Risk,No immediate action
16041.0,31,3,3166.4,4,4,5,445,Champions,0,0.2007836533267115,-0.5288574089666244,0,,Low Risk,No immediate action
16042.0,22,5,1197.27,4,4,4,444,Champions,0,0.2720242283753931,-0.6644910010959412,0,,Low Risk,No immediate action
16043.0,38,4,773.99,3,4,3,343,Loyal Customers,0,0.0936615336802841,-0.5558525510270753,0,0.0031135862885156,Low Risk,No immediate action
16045.0,120,4,1340.7,2,4,4,244,At Risk,0,-0.1785385271815298,0.2118520431284933,1,,Low Risk,No immediate action
16048.0,373,2,256.44,1,3,2,132,At Risk,1,-1.3929704219992285,2.418860290737263,1,,Low Risk,No immediate action
16049.0,40,3,1111.79,3,4,4,344,Loyal Customers,0,0.0220831687525379,-0.5397322142584356,0,,Low Risk,No immediate action
16050.0,174,1,137.9,2,2,1,221,Others,1,-0.7317457191722904,0.5950902374912885,1,1.0,High Risk,No immediate action
16052.0,54,1,362.06,3,2,2,322,Others,0,-0.2593371632956145,-0.481033181184153,0,,Low Risk,No immediate action
16053.0,33,2,1511.95,4,3,4,434,Loyal Customers,0,-0.0108622474826575,-0.6022740856344597,0,,Low Risk,No immediate action
16054.0,145,1,783.9,2,2,3,223,Others,1,-0.5759711377818867,0.3616254022787631,1,,Low Risk,No immediate action
16055.0,221,1,134.8,1,2,1,121,Lost Customers,1,-0.9108177492624142,1.020378373296872,1,,Low Risk,Re-engagement campaign
16056.0,45,1,664.85,3,2,3,323,Others,0,-0.2038004938591719,-0.5488898256994873,0,0.002637024729744,Low Risk,No immediate action
16057.0,16,7,2263.12,4,5,5,455,Champions,0,0.5452265099794547,-0.6365695762925765,0,,Low Risk,No immediate action
16059.0,66,6,1459.86,3,5,4,354,Loyal Customers,0,0.2107650605322366,-0.2372524045065427,0,,Low Risk,No immediate action
16062.0,10,4,1153.62,5,4,4,544,Champions,0,0.2269032454068378,-0.7922371144133606,0,,Low Risk,No immediate action
16063.0,260,1,335.32,1,2,2,122,Lost Customers,1,-1.0451307821903568,1.3824045490857562,1,,Low Risk,Re-engagement campaign
16065.0,365,1,372.09,1,2,2,122,Lost Customers,1,-1.44211325049627,2.334480135256477,1,1.0,High Risk,Re-engagement campaign
16066.0,17,5,1521.87,4,4,4,444,Champions,0,0.3138726522289565,-0.6951608540325822,0,,Low Risk,No immediate action
16070.0,22,2,852.15,4,3,3,433,Loyal Customers,0,-0.0153908154683539,-0.7314953808681365,0,,Low Risk,No immediate action
16071.0,45,1,326.24,3,2,2,322,Others,0,-0.2276068777592227,-0.5641078596408726,0,0.002637024729744,Low Risk,No immediate action
16072.0,288,1,584.3199999999999,1,2,3,123,Lost Customers,1,-1.134175904592647,1.647041416528546,1,,Low Risk,Re-engagement campaign
16073.0,297,1,122.4,1,2,1,121,Lost Customers,1,-1.2009004003484984,1.7077463356338436,1,,Low Risk,Re-engagement campaign
16076.0,3,10,2234.73,5,5,5,555,Champions,0,0.8558517610703248,-0.7040231538462012,0,,Low Risk,No immediate action
16078.0,284,1,79.2,1,2,1,121,Lost Customers,1,-1.1544673506985352,1.58813338817536,1,,Low Risk,Re-engagement campaign
16079.0,17,3,1352.0,4,4,4,444,Champions,0,0.1264957595717242,-0.7371244430174455,0,,Low Risk,No immediate action
16080.0,82,2,217.16,2,3,1,231,At Risk,0,-0.2883589107929935,-0.2169346376220545,0,0.0025624388760056,Low Risk,No immediate action
16081.0,56,5,2806.9,3,4,5,345,Loyal Customers,0,0.2558074011250713,-0.2843939145634414,0,,Low Risk,No immediate action
16083.0,101,2,1317.62,2,3,4,234,At Risk,0,-0.2832924585450523,0.0045042743063752,1,,Low Risk,No immediate action
16084.0,299,1,436.18,1,2,2,122,Lost Customers,1,-1.186450531457094,1.739951739426489,1,,Low Risk,Re-engagement campaign
16085.0,23,5,981.51,4,4,4,444,Champions,0,0.2530495557204371,-0.6651361812711969,0,0.0032760506328309,Low Risk,No immediate action
16086.0,59,5,1121.39,3,4,4,344,Loyal Customers,0,0.1258893724796271,-0.3329902724866997,0,,Low Risk,No immediate action
16091.0,155,2,315.06,2,3,2,232,At Risk,1,-0.5592705695975896,0.4482355559295443,1,,Low Risk,No immediate action
16092.0,115,3,817.86,2,4,3,243,At Risk,0,-0.2839873821060326,0.1259313930991549,1,0.9924895517245004,High Risk,Discount coupon
16093.0,107,1,17.0,2,2,1,221,Others,0,-0.485283538924794,-0.0168037489676439,1,,Low Risk,No immediate action
16094.0,12,4,1078.23,5,4,4,544,Champions,0,0.2139920486995219,-0.7775220454276283,0,0.0036937036462619,Low Risk,No immediate action
