CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,PCA1,PCA2
15235.0,218,12,2247.51,1,5,5,155,At Risk,1,0.21402196729745213,1.276984722132206
15236.0,299,1,321.05,1,1,2,112,Lost Customers,1,-1.1945448847792428,1.7347774910355032
15237.0,2,4,1412.32,5,4,4,544,Champions,0,0.27553470831195254,-0.8530236327434841
15238.0,29,3,1071.99,4,3,4,434,Loyal Customers,0,0.06114444754641542,-0.641089060587299
15239.0,10,2,780.59,5,3,3,533,Loyal Customers,0,0.025242944246801974,-0.843331254107098
15240.0,45,5,1706.57,3,4,4,344,Loyal Customers,0,0.22030684087839794,-0.4334137995971785
15241.0,67,8,1756.44,3,5,4,354,Loyal Customers,0,0.4032450463838687,-0.18054248308978757
15243.0,74,1,316.68,2,1,2,212,Others,0,-0.33863577836834896,-0.30203971820096104
15244.0,65,2,631.57,3,3,3,333,Loyal Customers,0,-0.19453141500682292,-0.3521879668302864
15245.0,134,3,2515.84,2,3,5,235,At Risk,0,-0.23691156655529952,0.374224442946301
15246.0,238,2,514.15,1,3,3,133,At Risk,1,-0.8611220033271758,1.2084699776345587
15247.0,122,1,356.0,2,1,2,212,Others,0,-0.5185308252399603,0.13420653326524534
15249.0,32,13,6688.46,4,5,5,455,Champions,0,1.3217708064214586,-0.1898691204625855
15251.0,9,11,10484.99,5,5,5,555,Champions,0,1.500780780666607,-0.2617600497151253
15252.0,36,2,740.78,3,3,3,333,Loyal Customers,0,-0.07649650112094744,-0.609777572248642
15253.0,16,5,918.2,4,4,3,443,Loyal Customers,0,0.2752363117442574,-0.7313430373509898
15254.0,127,1,300.36,2,1,2,212,Others,0,-0.5414696923357266,0.1769641639074325
15255.0,67,1,890.85,3,1,3,313,Others,0,-0.2716302231105887,-0.3395965276874628
15256.0,149,1,98.45,2,1,1,211,Others,1,-0.6393841495475425,0.36702604848258813
15257.0,283,1,317.15,1,1,2,112,Lost Customers,1,-1.1339325833660971,1.5897758459654512
15258.0,169,2,623.16,2,3,3,233,At Risk,1,-0.590884911655622,0.5888054619395261
15260.0,100,7,1810.77,2,5,4,254,At Risk,0,0.19376939642567864,0.10343904733581287
15261.0,135,1,254.82,2,1,2,212,Others,0,-0.5751146846932058,0.24733065954166894
15262.0,324,1,178.95000000000002,1,1,1,111,Lost Customers,1,-1.2996705458279127,1.9546823402076408
15263.0,107,1,156.51,2,1,1,211,Others,0,-0.475475120337345,-0.010533798537465671
15264.0,64,1,393.74,3,1,2,312,Others,0,-0.295163922494231,-0.389092917294243
15265.0,151,2,1506.12,2,3,4,234,At Risk,1,-0.4603100377831912,0.46555836780759463
15266.0,338,1,119.3,1,1,1,111,Lost Customers,1,-1.3571399945846359,2.0787245831777112
15267.0,22,5,1717.36,4,4,4,444,Champions,0,0.3085897822650522,-0.6411167733041598
15269.0,24,1,408.8,4,1,2,412,Potential Loyalists,0,-0.1418888720281391,-0.7504820025865854
15270.0,16,7,2379.49,4,5,5,455,Champions,0,0.5534080429951628,-0.6313395990037811
15271.0,7,15,2507.07,5,5,5,555,Champions,3,1.2983622731508022,-0.5697539292481376
15272.0,57,2,721.94,3,3,3,333,Loyal Customers,0,-0.15773459550236255,-0.42053968303806677
15274.0,4,2,716.57,5,3,3,533,Loyal Customers,0,0.04357437688977487,-0.9005183714315335
15275.0,38,1,615.14,3,1,3,313,Others,0,-0.18065757345438027,-0.6144854616097553
15276.0,66,1,135.31,3,1,1,311,Others,0,-0.3209439668701489,-0.38260415270776393
15277.0,47,1,255.9,3,1,2,312,Others,0,-0.24016302813389862,-0.5491658302245446
15279.0,355,1,290.51,1,1,2,112,Lost Customers,1,-1.4097947709013645,2.240297232656325
15280.0,172,1,113.12,2,1,1,211,Others,1,-0.725877094968055,0.5758732623010479
15281.0,59,9,2332.15,3,5,5,355,Loyal Customers,0,0.5618812680230343,-0.20991713921847208
15286.0,50,1,240.55,3,1,1,311,Others,0,-0.25265844629970863,-0.5227007559173784
15287.0,22,2,486.69,4,3,2,432,Loyal Customers,0,-0.041084920958778304,-0.7479201252177383
15288.0,43,5,2306.52,3,4,5,345,Loyal Customers,0,0.2700978602094128,-0.4245537471030578
15289.0,29,3,939.78,4,3,3,433,Loyal Customers,0,0.05184926425169369,-0.6470309296029528
15290.0,5,18,7943.22,5,5,5,555,Champions,3,1.9513191251559008,-0.2920484176472581
15291.0,26,15,4668.3,4,5,5,455,Champions,3,1.3780074379283702,-0.3006411923765485
15292.0,201,1,180.94,1,1,1,111,Lost Customers,1,-0.8314657014742725,0.8414190667349183
15296.0,51,6,3672.86,3,5,5,355,Loyal Customers,0,0.42343378068848797,-0.27356901963445807
15297.0,10,3,641.94,5,3,3,533,Loyal Customers,0,0.10321197784604544,-0.8323979641443158
15298.0,2,12,4799.9,5,5,5,555,Champions,0,1.2154385113017914,-0.5634600605473772
15299.0,67,7,4507.01,3,5,5,355,Loyal Customers,0,0.5089101943983425,-0.07408914178892416
15300.0,64,1,496.44,3,1,3,313,Others,0,-0.28794347529380804,-0.38447730616113923
15301.0,51,12,5070.35,3,5,5,355,Loyal Customers,0,1.047987931496714,-0.1077745641417942
15303.0,290,1,574.02,1,1,3,113,Lost Customers,1,-1.1425108704501523,1.6646818032226887
15304.0,61,8,694.4,3,5,3,353,Loyal Customers,0,0.35140948082853457,-0.2825832734722584
15306.0,64,3,1174.35,3,3,4,334,Loyal Customers,0,-0.06484821851093917,-0.3196810484317575
15307.0,96,1,205.3,2,1,1,211,Others,0,-0.4301854148883023,-0.10790917465910735
15308.0,274,1,310.47,1,1,2,112,Lost Customers,1,-1.1001535750310651,1.5080107966072578
15311.0,1,91,60767.9,5,5,5,555,Champions,2,12.083783689008401,3.2988416463980434
15312.0,75,4,924.85,2,4,3,243,At Risk,0,-0.036532093410964764,-0.21416152379738637
15313.0,110,1,52.0,2,1,1,211,Others,0,-0.49423903969487565,0.011924188246550237
15314.0,199,1,327.97,1,1,2,112,Lost Customers,1,-0.8135177682777811,0.8299236898774776
15315.0,64,2,570.5,3,3,3,333,Loyal Customers,0,-0.19501960893894654,-0.3639842630910298
15316.0,327,1,165.0,1,1,1,111,Lost Customers,1,-1.312067535307446,1.9812103342381404
15318.0,4,1,312.62,5,1,2,512,Potential Loyalists,0,-0.07254280326204414,-0.9358375484519798
15319.0,284,1,204.5,1,1,1,111,Lost Customers,1,-1.1456579832767921,1.593764703413704
15320.0,44,1,267.13,3,1,2,312,Others,0,-0.2279572715305593,-0.5758160682889493
15321.0,71,3,2748.31,3,3,5,335,Loyal Customers,0,0.019173093267762068,-0.18558156374219628
15322.0,86,1,679.68,2,1,3,213,Others,0,-0.3587794978489258,-0.1771057562703563
15325.0,104,1,162.29,2,1,1,211,Others,0,-0.4636525325484391,-0.0374289740962755
15326.0,334,1,311.71,1,1,2,112,Lost Customers,1,-1.328390753877369,2.051165408122226
15327.0,53,1,208.75,3,1,1,311,Others,0,-0.266310401529267,-0.4969749883593803
15329.0,39,3,1049.7,3,3,4,334,Loyal Customers,0,0.021523262491841465,-0.5515743520318934
15330.0,32,2,714.9599999999999,4,3,3,433,Loyal Customers,0,-0.06309018341804572,-0.6471445838920262
15332.0,366,4,1661.06,1,4,4,144,At Risk,1,-1.0921451015267343,2.452955292263918
15333.0,208,1,1028.56,1,1,4,114,Lost Customers,1,-0.7985105982598869,0.9428749001058955
15334.0,157,3,351.67,2,3,2,232,At Risk,1,-0.476590482551952,0.48514879248772247
15335.0,54,1,173.97,3,1,1,311,Others,0,-0.27256105729685653,-0.48948644601400193
15339.0,66,2,574.07,3,3,3,333,Loyal Customers,0,-0.20237942774027035,-0.34572052170929096
15341.0,81,1,2020.52,2,1,4,214,Others,0,-0.2454830967513718,-0.1621030808924367
15342.0,130,1,406.09,2,1,2,212,Others,0,-0.5454524352627127,0.20887089542975162
15343.0,87,1,364.5,2,1,2,212,Others,0,-0.38474401335360003,-0.18221913565547745
15344.0,1,3,563.94,5,3,3,533,Loyal Customers,0,0.13197674767733653,-0.9173683239797533
15345.0,46,1,393.54,3,1,2,312,Others,0,-0.22668067617316884,-0.5520315706112954
15346.0,333,1,252.42,1,1,2,112,Lost Customers,1,-1.3287538027655126,2.0394491097954353
15347.0,366,1,201.6,1,1,1,111,Lost Customers,1,-1.4579051612742724,2.335869509277868
15348.0,72,1,158.04,3,1,1,311,Others,0,-0.3421783426962325,-0.32727271779507
15349.0,158,2,473.81,2,3,2,232,At Risk,1,-0.5595256775628772,0.4825251472598202
15350.0,373,1,115.65,1,1,1,111,Lost Customers,1,-1.4905858213792527,2.395368223997125
15351.0,12,7,1960.11,5,5,4,554,Champions,0,0.5391446508616627,-0.6863942437293884
15353.0,255,2,777.02,1,3,3,133,At Risk,1,-0.9073325129409759,1.374162071285133
15355.0,29,2,277.05,4,3,2,432,Loyal Customers,0,-0.08246175549628358,-0.693980368054992
15356.0,31,10,2766.5,4,5,5,455,Champions,0,0.7866871241097447,-0.42667785056984014
15358.0,5,22,8347.2,5,5,5,555,Champions,3,2.3305893810463654,-0.20523412322971643
15360.0,40,1,427.93,3,1,2,312,Others,0,-0.20143040994700584,-0.6047958808119844
15361.0,362,1,418.92,1,1,2,112,Lost Customers,1,-1.4274045930133292,2.309429855871123
15363.0,373,1,326.0,1,1,2,112,Lost Customers,1,-1.475796911266215,2.4048219124279755
15364.0,96,2,913.19,2,3,3,233,At Risk,0,-0.29269936694586446,-0.058930125702969155
15365.0,26,7,2314.32,4,5,5,455,Champions,0,0.5107721278923499,-0.5437520316887601
15366.0,75,2,602.51,2,3,3,233,At Risk,0,-0.23462857306574803,-0.26297752007985764
15367.0,57,4,1877.59,3,4,4,344,Loyal Customers,0,0.09894874741030255,-0.3342725191477406
15368.0,21,1,446.94000000000005,4,1,2,412,Potential Loyalists,0,-0.12779117546215732,-0.7759228336832023
15370.0,41,7,2386.05,3,5,5,355,Loyal Customers,0,0.458734102304963,-0.4047535740668215
15372.0,137,1,2007.4,2,1,4,214,Others,0,-0.45950824879139635,0.3441995618572912
15373.0,8,12,2415.91,5,5,5,555,Champions,0,1.0249967870219399,-0.6162930231640261
15374.0,129,1,168.0,2,1,1,211,Others,0,-0.5583862335124495,0.18911884958008868
15376.0,40,3,1233.36,3,3,4,334,Loyal Customers,0,0.030630294031558616,-0.534268535140116
15379.0,169,7,3703.29,2,5,5,255,At Risk,1,0.0642522822133514,0.8130576443477026
15380.0,9,5,1690.26,5,4,4,544,Champions,0,0.35615476180719485,-0.7600061439443084
15381.0,214,2,596.85,1,3,3,133,At Risk,1,-0.7639779368004715,0.9949471825303213
15382.0,15,6,5955.71,4,5,5,455,Champions,0,0.7209269147168417,-0.49683099891063504
15384.0,170,2,642.41,2,3,3,233,At Risk,1,-0.593336923194985,0.5987222561789802
15385.0,40,1,316.88,3,1,2,312,Others,0,-0.2092379139548634,-0.6097867631521128
15386.0,186,1,394.14,1,1,2,112,Lost Customers,1,-0.759395329043492,0.7152261210911226
15388.0,270,1,140.54,1,1,1,111,Lost Customers,1,-1.0968790844562353,1.4641670982998856
15389.0,172,1,500.0,2,1,3,213,Others,1,-0.6986770305776008,0.5932606784176515
15392.0,5,4,1535.53,5,4,4,544,Champions,0,0.27278091783933245,-0.8203313035326874
15393.0,16,2,231.86,4,3,1,431,Loyal Customers,0,-0.036168615193241695,-0.8136827514059277
15394.0,10,4,2183.54,5,4,5,545,Champions,0,0.2993130115281585,-0.7459497705165131
15395.0,326,1,107.45,1,1,1,111,Lost Customers,1,-1.312308251399789,1.9695722361389212
15396.0,113,1,288.18,2,1,2,212,Others,0,-0.4890503382470305,0.04969368970376112
15397.0,290,1,94.0,1,1,1,111,Lost Customers,1,-1.1762592547261703,1.6431084277980297
15398.0,16,2,1345.53,4,3,4,434,Loyal Customers,0,0.04212929555354553,-0.7636314597739543
15399.0,1,3,815.77,5,3,3,533,Loyal Customers,0,0.1496819591523367,-0.9060504140318514
15400.0,92,5,716.2,2,4,3,243,At Risk,0,-0.02817639571183857,-0.05249620325974844
15402.0,149,2,626.77,2,3,3,233,At Risk,1,-0.51452298674415,0.407934744068021
15405.0,189,1,349.1,1,1,2,112,Lost Customers,1,-0.7739781384204077,0.7403568478370244
15406.0,31,2,510.71,4,3,3,433,Loyal Customers,0,-0.0736448197080716,-0.6653757701434005
15407.0,34,4,1056.44,3,4,4,344,Loyal Customers,0,0.12874114503921696,-0.5793650890190292
15408.0,264,1,267.18,1,1,2,112,Lost Customers,1,-1.0651430708664984,1.4155487484402751
15410.0,84,8,3450.84,2,5,5,255,At Risk,0,0.4576799776738808,0.0494863759490243
15411.0,26,4,1358.88,4,4,4,444,Champions,0,0.1804478013284261,-0.6381858154215775
15412.0,171,1,190.53,2,1,1,211,Others,1,-0.7166292857033474,0.5703006255311731
15414.0,10,3,774.9000000000001,5,3,3,533,Loyal Customers,0,0.11255989079412955,-0.826422388134019
15415.0,313,1,572.8100000000001,1,1,3,113,Lost Customers,1,-1.2301202783978578,1.872815327607909
15416.0,65,4,3984.32,3,4,5,345,Loyal Customers,0,0.21662168977584523,-0.16717728570001578
15417.0,85,1,508.8,2,1,3,213,Others,0,-0.36698801609534787,-0.19383720597341839
15419.0,25,1,135.86,4,1,1,411,Potential Loyalists,0,-0.16488365345544362,-0.7536970040334174
15421.0,59,4,950.36,3,4,4,344,Loyal Customers,0,0.02614791347603133,-0.3578414052508409
15422.0,323,2,97.7,1,3,1,131,At Risk,1,-1.2138605301156702,1.9591436907834752
15423.0,38,1,43.5,3,1,1,311,Others,0,-0.22084741218514742,-0.6401764834999932
15424.0,254,2,383.34,1,3,2,132,At Risk,1,-0.9312052535462513,1.3474173970401475
15426.0,19,5,1447.39,4,4,4,444,Champions,0,0.30102543416772026,-0.6804048872266831
15427.0,33,3,1483.14,4,3,4,434,Loyal Customers,0,0.07482921961701888,-0.5864042939495733
15428.0,15,1,93.78,4,1,1,411,Potential Loyalists,0,-0.12978807878345222,-0.8461046715823759
15429.0,27,2,397.35,4,3,2,432,Loyal Customers,0,-0.06639310714562784,-0.7066770622015063
15432.0,23,1,171.19000000000003,4,1,1,411,Potential Loyalists,0,-0.15478892329972402,-0.7702124759596769
15433.0,214,2,533.3,1,3,3,133,At Risk,1,-0.7684458960953778,0.9920910765175779
15434.0,8,5,1041.48,5,4,4,544,Champions,0,0.3143469084382593,-0.7982156906338388
15435.0,22,1,149.29,4,1,1,411,Potential Loyalists,0,-0.15252322320224138,-0.7802483682468695
15436.0,12,3,1122.53,5,3,4,534,Loyal Customers,0,0.12938962470728999,-0.7926956753164897
15437.0,262,1,200.16,1,1,1,111,Lost Customers,1,-1.0622441807396328,1.3944333953117454
15438.0,131,1,156.57999999999998,2,1,1,211,Others,0,-0.5667999423189763,0.20670890049556445
15440.0,55,3,383.68,3,3,2,332,Loyal Customers,0,-0.08618857142867863,-0.4366806934300874
15442.0,249,1,594.0,1,1,3,113,Lost Customers,1,-0.9850845074823388,1.2944621877715843
15443.0,2,7,3236.91,5,5,5,555,Champions,0,0.6669656725024355,-0.7195279364854754
15444.0,9,2,1418.26,5,3,4,534,Loyal Customers,0,0.07388050763525811,-0.8237243164521167
15445.0,264,1,113.5,1,1,1,111,Lost Customers,1,-1.0759477283714742,1.4086419605246432
15447.0,331,1,155.17000000000002,1,1,1,111,Lost Customers,1,-1.3279802692001732,2.0169751400694977
15448.0,313,1,494.64,1,1,3,113,Lost Customers,1,-1.2356161144023083,1.8693021599129263
15449.0,26,3,974.52,4,3,4,434,Loyal Customers,0,0.06570791972243265,-0.6726245657419507
15450.0,30,1,429.84,4,1,2,412,Potential Loyalists,0,-0.1632420653397992,-0.6952265207684869
15452.0,30,3,538.73,4,3,3,433,Loyal Customers,0,0.019847554968048485,-0.6560035351613906
15453.0,2,7,1388.37,5,5,4,554,Champions,0,0.537001841267091,-0.8026062403217719
15454.0,362,1,179.1,1,1,1,111,Lost Customers,1,-1.4442654269724864,2.2986517072641033
15456.0,283,3,447.22,1,3,2,132,At Risk,1,-0.9493538776472956,1.6299507171012635
15457.0,262,1,237.07,1,1,1,111,Lost Customers,1,-1.0596491787321585,1.3960922288747721
15458.0,25,1,161.64,4,1,1,411,Potential Loyalists,0,-0.16307115950386716,-0.7525383822708915
15460.0,354,1,216.76,1,1,1,111,Lost Customers,1,-1.4111744475063348,2.227931063472818
15462.0,94,3,234.6,2,3,1,231,At Risk,0,-0.24508065344394248,-0.09036647141075622
15463.0,29,1,126.14,4,1,1,411,Potential Loyalists,0,-0.1807886536656777,-0.7179272545095124
15464.0,338,1,1048.85,1,1,4,114,Lost Customers,1,-1.2917868622072926,2.1205010323381455
15465.0,20,18,7354.62,4,5,5,455,Champions,3,1.8528558035621332,-0.18272694638873158
15466.0,85,1,334.53,2,1,2,212,Others,0,-0.3792402783506323,-0.20166936324864715
15467.0,9,3,524.88,5,3,3,533,Loyal Customers,0,0.09878733952490831,-0.8467105999118021
15468.0,51,2,467.51,3,3,2,332,Loyal Customers,0,-0.15279016725503272,-0.4862843321624466
15469.0,50,2,538.55,3,3,3,333,Loyal Customers,0,-0.14399020851288297,-0.4921432536734886
15471.0,2,1,469.48,5,1,2,512,Potential Loyalists,0,-0.05390376007548319,-0.9468911389663005
15472.0,113,1,371.56,2,1,2,212,Others,0,-0.4831882069172226,0.05344100865486328
15473.0,14,7,1771.2,4,5,4,454,Champions,0,0.5182522938214157,-0.6767810654528084
15475.0,77,1,454.11,2,1,2,212,Others,0,-0.34038981461321816,-0.2687083043717346
15478.0,40,2,1441.42,3,3,4,334,Loyal Customers,0,-0.04245878591450707,-0.5420823551053447
15480.0,116,1,905.5,2,1,3,213,Others,0,-0.4570651300224646,0.10459263641190848
15482.0,16,12,11054.96,4,5,5,455,Champions,3,1.6019323550570734,-0.15561795605518725
15483.0,161,4,233.81,2,4,1,241,At Risk,1,-0.41238140686416064,0.5332230325164836
15484.0,1,4,3594.31,5,4,5,545,Champions,0,0.432747549407879,-0.7640108471325651
15485.0,30,3,2575.0,4,3,5,435,Loyal Customers,0,0.16300996997102107,-0.5644881458526738
15488.0,93,1,91.32,2,1,1,211,Others,0,-0.4267826981483025,-0.14018668312249857
15489.0,23,3,1134.28,4,3,4,434,Loyal Customers,0,0.08835625687765919,-0.6925994705872714
15491.0,95,6,3100.09,2,5,5,255,At Risk,0,0.21572663301742215,0.09896168718929169
15492.0,28,2,659.46,4,3,3,433,Loyal Customers,0,-0.0517705538642049,-0.6858454936700795
15493.0,33,5,2001.8,4,4,4,444,Champions,0,0.28672821333594084,-0.5287651547493715
15494.0,21,2,1299.23,4,3,4,434,Loyal Customers,0,0.01984708840765224,-0.720454064691814
15497.0,18,2,1262.2,4,3,4,434,Loyal Customers,0,0.028659867582633048,-0.7492732355048415
15498.0,3,27,13316.4,5,5,5,555,Champions,3,3.126150728569715,0.08581459291802117
15500.0,8,4,1131.56,5,4,4,544,Champions,0,0.23296310248726762,-0.8113318455696964
15502.0,16,12,10384.93,4,5,5,455,Champions,3,1.5548250888672057,-0.185730886215981
15503.0,363,1,147.09,1,1,1,111,Lost Customers,1,-1.4503213345536576,2.306264740776363
15504.0,81,1,52.83,2,1,1,211,Others,0,-0.38382391225088763,-0.25053630261100496
15505.0,53,5,3610.96,3,4,5,345,Loyal Customers,0,0.32375402582881324,-0.27541226387751827
15506.0,23,3,979.26,4,3,4,434,Loyal Customers,0,0.07745738905867604,-0.6995664816666654
15507.0,172,1,492.36,2,1,3,213,Others,1,-0.6992141699798523,0.5929173164988889
15508.0,189,6,1000.27,1,5,4,154,At Risk,1,-0.2896119029929084,0.8554451079680467
15510.0,331,1,250.0,1,1,1,111,Lost Customers,1,-1.321313131829033,2.0212370524721486
15511.0,12,5,909.23,5,4,3,543,Loyal Customers,0,0.28982728899270077,-0.7679527651813963
15512.0,156,2,121.0,2,3,1,231,At Risk,1,-0.5767195976152606,0.44856563146595707
15513.0,33,19,14758.22,4,5,5,455,Champions,3,2.4116215302410327,0.2848465419351806
15514.0,12,11,4139.46,5,5,5,555,Champions,0,1.0432344330054368,-0.5197900998729136
15516.0,45,3,62.43,3,3,1,331,Loyal Customers,0,-0.07072037986225763,-0.5416350032383309
15517.0,233,1,267.03,1,1,2,112,Lost Customers,1,-0.9471860315515753,1.134940917689148
15518.0,64,8,1942.45,3,5,4,354,Loyal Customers,0,0.4277389214067789,-0.19933764312260627
15520.0,2,1,343.5,5,1,2,512,Potential Loyalists,0,-0.06276093571627467,-0.9525530152131205
15521.0,40,8,3000.2,3,5,5,355,Loyal Customers,0,0.5934350526148117,-0.3690390980580724
15522.0,33,2,398.84,4,3,2,432,Loyal Customers,0,-0.08912078675493416,-0.6523002093770999
15523.0,84,1,412.0100000000001,2,1,2,212,Others,0,-0.36998754765161085,-0.20723885403235523
15524.0,25,1,440.0,4,1,2,412,Potential Loyalists,0,-0.14350072442392814,-0.7400281435658207
15525.0,2,3,825.92,5,3,3,533,Loyal Customers,0,0.14659016115217663,-0.8965425979940645
15526.0,33,2,148.44,4,3,1,431,Loyal Customers,0,-0.10672546035752338,-0.6635538513218825
15527.0,19,8,2429.78,4,5,5,455,Champions,0,0.6332445129424659,-0.5847598988196967
15528.0,254,1,229.33,1,1,1,111,Lost Customers,1,-1.0297501009495433,1.323331188341103
15529.0,23,11,3995.23,4,5,5,455,Champions,0,0.991234703400519,-0.42670405117623217
15530.0,22,4,1502.35,4,4,4,444,Champions,0,0.20575625638828593,-0.6679444842341619
15531.0,8,2,2007.44,5,3,4,534,Loyal Customers,0,0.11910892316832473,-0.806296648357449
15532.0,25,4,1580.93,4,4,4,444,Champions,0,0.19986470000958143,-0.6372579459179164
15533.0,19,3,807.57,4,3,3,433,Loyal Customers,0,0.08060814071361576,-0.7434892790547998
15535.0,173,4,536.4,2,4,3,243,At Risk,1,-0.4367723241575666,0.65544200838525
15537.0,163,1,110.92,2,1,1,211,Others,1,-0.6917831148369386,0.4943095560575215
15539.0,7,1,538.46,5,1,3,513,Potential Loyalists,0,-0.06808106796855512,-0.8985327540942458
15540.0,11,1,213.3,5,1,1,511,Potential Loyalists,0,-0.10616345732096467,-0.8769397170905575
15541.0,114,1,85.13000000000001,2,1,1,211,Others,0,-0.5071314190430053,0.04961973073105408
15543.0,288,1,127.86,1,1,1,111,Lost Customers,1,-1.1662678746910409,1.62652689016227
15544.0,9,9,3546.71,5,5,5,555,Champions,0,0.837542670523349,-0.6079139848480986
15545.0,54,2,292.72,3,3,2,332,Loyal Customers,0,-0.17649520666364155,-0.46698491548976984
15547.0,7,14,4954.84,5,5,5,555,Champions,3,1.382738702447768,-0.47690922525110907
15549.0,77,3,1693.26,2,3,4,234,At Risk,0,-0.07783590362620721,-0.17868842841116334
15550.0,4,4,575.63,5,4,3,543,Loyal Customers,0,0.20909939813158882,-0.8725234104532912
15551.0,37,1,436.06,3,1,2,312,Others,0,-0.18944260257756448,-0.6315854411209131
15552.0,217,1,90.12,1,1,1,111,Lost Customers,1,-0.8987374065760653,0.9821637430948673
15553.0,60,1,437.23,3,1,2,312,Others,0,-0.2768846817585998,-0.42334495320602616
15554.0,278,1,217.2,1,1,1,111,Lost Customers,1,-1.1219326586258693,1.5400255869279416
15555.0,12,16,4805.17,5,5,5,555,Champions,3,1.528622920646122,-0.40404837347241374
15556.0,24,1,279.77,4,1,2,412,Potential Loyalists,0,-0.1509604815926043,-0.7562809539449533
15557.0,29,1,473.65,4,1,2,412,Potential Loyalists,0,-0.15635654454572653,-0.7023092308983645
15561.0,12,4,800.5899999999999,5,4,3,543,Loyal Customers,0,0.19447223408681075,-0.7899999254178418
15562.0,352,1,134.55,1,1,1,111,Lost Customers,1,-1.4093435086255683,2.2061330313461207
15563.0,22,4,1400.44,4,4,4,444,Champions,0,0.19859135108940468,-0.6725245906662417
15565.0,50,2,173.16000000000005,3,3,1,331,Loyal Customers,0,-0.16967939256899348,-0.5085648520369237
15567.0,19,1,186.01,4,1,1,411,Potential Loyalists,0,-0.13852536144662572,-0.8057530179200101
15568.0,3,3,758.29,5,3,3,533,Loyal Customers,0,0.13802994656731454,-0.8905304220140462
15569.0,104,5,1375.71,2,4,4,244,At Risk,0,-0.027473622501106604,0.08576370664628569
15570.0,7,12,4165.52,5,5,5,555,Champions,0,1.1518106314234273,-0.5467125446780476
15571.0,12,4,650.4300000000001,5,4,3,543,Loyal Customers,0,0.1839150544216159,-0.7967485151719496
15572.0,5,7,2552.86,5,5,5,555,Champions,0,0.6074564953987205,-0.7231160186019362
15573.0,32,2,607.45,4,3,3,433,Loyal Customers,0,-0.07064880346203281,-0.65197636921744
15574.0,178,4,702.25,2,4,3,243,At Risk,1,-0.4441390700223525,0.7081539886853842
15576.0,38,1,940.67,3,1,3,313,Others,0,-0.15777079470896946,-0.5998552776549425
15577.0,151,3,258.88,2,3,2,232,At Risk,1,-0.46028175941196037,0.4266686748487847
15578.0,162,1,127.1,2,1,1,211,Others,1,-0.6868401544727363,0.48598508024499876
15579.0,69,2,348.6,3,3,2,332,Loyal Customers,0,-0.22964758559208692,-0.32869879902128507
15581.0,121,13,3679.97,2,5,5,255,At Risk,0,0.7715741614617152,0.48051801366849756
15582.0,25,3,682.9100000000001,4,3,3,433,Loyal Customers,0,0.04901133340875581,-0.6947819427293322
15584.0,24,4,725.11,4,4,3,443,Loyal Customers,0,0.14350065006444748,-0.6847724208352735
15585.0,177,1,455.3,2,1,2,212,Others,1,-0.7208467477963211,0.63650998175503
15587.0,50,4,913.68,3,4,3,343,Loyal Customers,0,0.05781773567656753,-0.4409547343947511
15589.0,256,3,478.53,1,3,2,132,At Risk,1,-0.8444066290419888,1.386963374593235
15592.0,47,1,388.58,3,1,2,312,Others,0,-0.23083480092306982,-0.5432028381589146
15593.0,71,1,199.8,3,1,1,311,Others,0,-0.33543694962135034,-0.33444756037697154
15594.0,16,5,1771.78,4,4,4,444,Champions,0,0.3352482817670134,-0.6929808820345855
15596.0,101,5,1406.59,2,4,4,244,At Risk,0,-0.01388634897967277,0.05999659184152556
15597.0,35,1,324.57,3,1,2,312,Others,0,-0.18967022936406586,-0.6546993943184706
15598.0,53,1,240.68,3,1,1,311,Others,0,-0.26406552442011894,-0.4955399692407824
15599.0,27,2,761.74,4,3,3,433,Loyal Customers,0,-0.0407742292940005,-0.690300406497595
15601.0,11,14,6776.56,5,5,5,555,Champions,3,1.4955952973762157,-0.35882969136876613
15602.0,8,9,1297.87,5,5,4,554,Champions,0,0.6832406716090504,-0.7180344833354285
15603.0,79,1,48.48,2,1,1,211,Others,0,-0.37651893228906075,-0.26883509926717253
15604.0,52,1,216.39,3,1,1,311,Others,0,-0.2619678561513511,-0.505683274484237
15605.0,36,5,1198.23,3,4,4,344,Loyal Customers,0,0.2188160386723957,-0.5377247835321278
15606.0,61,9,2920.16,3,5,5,355,Loyal Customers,0,0.5956112073698624,-0.16538710990458935
15607.0,337,1,104.76,1,1,1,111,Lost Customers,1,-1.354356840822157,2.069019468864614
15608.0,28,4,1093.68,4,4,4,444,Champions,0,0.15419178394815697,-0.6320013126400752
15609.0,184,1,298.48,1,1,2,112,Lost Customers,1,-0.7585100086130246,0.6928236101938283
15610.0,52,1,112.46,3,1,1,311,Others,0,-0.2692747799832884,-0.5103541650885551
15611.0,10,13,1591.45,5,5,4,554,Champions,0,1.0471383105732424,-0.618078562442086
15612.0,36,2,195.15,3,3,1,331,Loyal Customers,0,-0.11485767547310699,-0.6342996355646635
15615.0,10,23,10399.74,5,5,5,555,Champions,3,2.543585636968794,-0.050564686926679564
15618.0,33,4,776.851,4,4,3,443,Loyal Customers,0,0.11288970960963243,-0.600982210296274
15619.0,11,1,336.4,5,1,2,512,Potential Loyalists,0,-0.09750876354908475,-0.8714072757031663
